review_status,id,web_name,ques,task_family,template,capabilities,slots,interaction_type,answer_type,requires_login,live_web_risk,confidence,notes
pending,Allrecipes--36,Allrecipes,Locate a recipe for an American apple pie on Allrecipes with a rating of at least 4 stars and more than 50 reviews. Note the maximum temperature mentioned in the Directions.,recipe_search,"find recipe matching {dish_and_constraints}, open it, and report {steps}","[""search"", ""evaluate_constraints"", ""open_result"", ""extract_steps""]","{""query_text"": ""Locate a recipe for an American apple pie on Allrecipes with a rating of at least 4 stars and more than 50 reviews. Note the maximum temperature mentioned in the Directions."", ""constraints"": [""4 stars"", ""50 reviews"", ""at least 4 stars and more than 50 reviews"", ""maximum temperature mentioned in the Directions""], ""entities_or_request"": ""Locate a recipe for an American apple pie on Allrecipes with a rating of at least 4 stars and more than 50 reviews. Note the maximum temperature mentioned in the Directions.""}","[""retrieve"", ""filter_sort"", ""navigate""]",structured_record,False,high,0.84,
pending,Allrecipes--37,Allrecipes,Search for a Greek salad recipe on Allrecipes that has a prep time of under 25 minutes and more than 15 reviews. Include the primary cheese used and the type of dressing recommended.,recipe_search,"find recipe matching {dish_and_constraints}, open it, and report {time}","[""search"", ""evaluate_constraints"", ""open_result"", ""extract_time""]","{""query_text"": ""Search for a Greek salad recipe on Allrecipes that has a prep time of under 25 minutes and more than 15 reviews. Include the primary cheese used and the type of dressing recommended."", ""constraints"": [""25 minutes"", ""15 reviews"", ""under 25 minutes and more than 15 reviews""], ""entities_or_request"": ""Search for a Greek salad recipe on Allrecipes that has a prep time of under 25 minutes and more than 15 reviews. Include the primary cheese used and the type of dressing recommended.""}","[""retrieve"", ""filter_sort"", ""navigate""]",structured_record,False,high,0.84,
pending,Allrecipes--38,Allrecipes,Find a French ratatouille recipe on Allrecipes with a 4-star rating or higher and at least 15 reviews. Note the variety of vegetables included and the overall cooking time.,recipe_search,"find recipe matching {dish_and_constraints}, open it, and report {time}","[""search"", ""evaluate_constraints"", ""open_result"", ""extract_time""]","{""query_text"": ""Find a French ratatouille recipe on Allrecipes with a 4-star rating or higher and at least 15 reviews. Note the variety of vegetables included and the overall cooking time."", ""constraints"": [""4"", ""15 reviews"", ""at least 15 reviews""], ""entities_or_request"": ""Find a French ratatouille recipe on Allrecipes with a 4-star rating or higher and at least 15 reviews. Note the variety of vegetables included and the overall cooking time.""}","[""retrieve"", ""filter_sort"", ""navigate""]",structured_record,False,high,0.84,
pending,Allrecipes--39,Allrecipes,Locate a recipe for sushi rolls on Allrecipes with a minimum of 20 reviews. Show the Nutrition Facts and the main ingredients. Tell me how to store these rolls.,recipe_search,"find recipe matching {dish_and_constraints}, open it, and report {ingredients+nutrition}","[""search"", ""evaluate_constraints"", ""open_result"", ""extract_ingredients"", ""extract_nutrition""]","{""query_text"": ""Locate a recipe for sushi rolls on Allrecipes with a minimum of 20 reviews. Show the Nutrition Facts and the main ingredients. Tell me how to store these rolls."", ""constraints"": [""20 reviews"", ""minimum of 20 reviews""], ""entities_or_request"": ""Locate a recipe for sushi rolls on Allrecipes with a minimum of 20 reviews. Show the Nutrition Facts and the main ingredients. Tell me how to store these rolls.""}","[""retrieve"", ""filter_sort"", ""navigate""]",structured_record,False,high,0.84,
pending,Allrecipes--40,Allrecipes,Browse the about us section of Allrecipes for a brief introduction to The Allrecipes Allstars.,site_information,navigate to informational section and summarize {topic},"[""navigate_section"", ""extract_text""]","{""query_text"": ""Browse the about us section of Allrecipes for a brief introduction to The Allrecipes Allstars."", ""constraints"": [], ""entities_or_request"": ""Browse the about us section of Allrecipes for a brief introduction to The Allrecipes Allstars.""}","[""navigate"", ""retrieve""]",text,False,medium,0.84,
pending,Allrecipes--41,Allrecipes,List 3 recommended dinner recipes in the Allrecipes Dinners section.,category_browse,browse {category_section} and list {count} recommended categories/items,"[""navigate_category"", ""scan_list"", ""extract_multiple""]","{""query_text"": ""List 3 recommended dinner recipes in the Allrecipes Dinners section."", ""constraints"": [""3""], ""entities_or_request"": ""List 3 recommended dinner recipes in the Allrecipes Dinners section.""}","[""navigate"", ""retrieve""]",list,False,medium,0.84,
pending,Allrecipes--42,Allrecipes,Find a recipe for banana bread with more than 200 reviews and a rating of at least 4.0 stars on Allrecipes.,recipe_search,find a recipe matching {dish_and_constraints},"[""search"", ""evaluate_constraints"", ""select_result""]","{""query_text"": ""Find a recipe for banana bread with more than 200 reviews and a rating of at least 4.0 stars on Allrecipes."", ""constraints"": [""200 reviews"", ""4.0 stars"", ""more than 200 reviews and a rating of at least 4""], ""entities_or_request"": ""Find a recipe for banana bread with more than 200 reviews and a rating of at least 4.0 stars on Allrecipes.""}","[""retrieve"", ""filter_sort"", ""navigate""]",entity,False,high,0.84,
pending,Allrecipes--43,Allrecipes,Find a recipe for a vegan pumpkin pie on Allrecipes with a minimum four-star rating and a total cook time exceeding 1 hour.,recipe_search,"find recipe matching {dish_and_constraints}, open it, and report {time}","[""search"", ""evaluate_constraints"", ""open_result"", ""extract_time""]","{""query_text"": ""Find a recipe for a vegan pumpkin pie on Allrecipes with a minimum four-star rating and a total cook time exceeding 1 hour."", ""constraints"": [""1 hour"", ""minimum four-star rating and a total cook time exceeding 1 hour""], ""entities_or_request"": ""Find a recipe for a vegan pumpkin pie on Allrecipes with a minimum four-star rating and a total cook time exceeding 1 hour.""}","[""retrieve"", ""filter_sort"", ""navigate""]",structured_record,False,high,0.84,
pending,Allrecipes--44,Allrecipes,List at least 6 holiday recipes sections mentioned in the Occasions section of Allrecipes.,category_browse,browse {category_section} and list {count} recommended categories/items,"[""navigate_category"", ""scan_list"", ""extract_multiple""]","{""query_text"": ""List at least 6 holiday recipes sections mentioned in the Occasions section of Allrecipes."", ""constraints"": [""6"", ""at least 6 holiday recipes sections mentioned in the Occasions section of Allrecipes""], ""entities_or_request"": ""List at least 6 holiday recipes sections mentioned in the Occasions section of Allrecipes.""}","[""navigate"", ""retrieve""]",list,False,medium,0.84,
pending,Amazon--0,Amazon,Search an Xbox Wireless controller with green color and rated above 4 stars.,product_search,find product matching {product_and_constraints} and report {best_match},"[""search"", ""apply_filters"", ""evaluate_constraints"", ""select_result"", ""extract_product""]","{""query_text"": ""Search an Xbox Wireless controller with green color and rated above 4 stars."", ""constraints"": [""4 stars"", ""rated above 4 stars""], ""entities_or_request"": ""Search an Xbox Wireless controller with green color and rated above 4 stars.""}","[""retrieve"", ""filter_sort""]",product,False,high,0.84,
pending,Amazon--1,Amazon,"Search for women's golf polos in m size, priced between 50 to 75 dollars, and save the lowest priced among results.",product_search,find product matching {product_and_constraints} and report {lowest_price},"[""search"", ""apply_filters"", ""evaluate_constraints"", ""sort_results"", ""extract_product""]","{""query_text"": ""Search for women's golf polos in m size, priced between 50 to 75 dollars, and save the lowest priced among results."", ""constraints"": [""50"", ""75 dollars"", ""between 50 to 75 dollars""], ""entities_or_request"": ""Search for women's golf polos in m size, priced between 50 to 75 dollars, and save the lowest priced among results.""}","[""retrieve"", ""filter_sort""]",product,False,high,0.84,
pending,Amazon--2,Amazon,"Find a gaming desktop with Windows 11 Home, and the disk size should be 1TB.",product_search,find product matching {product_and_constraints} and report {best_match},"[""search"", ""apply_filters"", ""evaluate_constraints"", ""select_result"", ""extract_product""]","{""query_text"": ""Find a gaming desktop with Windows 11 Home, and the disk size should be 1TB."", ""constraints"": [""11"", ""1TB""], ""entities_or_request"": ""Find a gaming desktop with Windows 11 Home, and the disk size should be 1TB.""}","[""retrieve"", ""filter_sort""]",product,False,high,0.84,
pending,Amazon--3,Amazon,Find climbing gears and sort the results by price high to low. Answer the first 3 results after sorting.,product_compare,"search products matching {constraints}, sort/filter, and compare {count} results","[""search"", ""apply_filters"", ""sort_results"", ""extract_multiple"", ""compare""]","{""query_text"": ""Find climbing gears and sort the results by price high to low. Answer the first 3 results after sorting."", ""constraints"": [""3""], ""entities_or_request"": ""Find climbing gears and sort the results by price high to low. Answer the first 3 results after sorting.""}","[""retrieve"", ""filter_sort"", ""compare""]",comparison,False,very_high,0.84,动态内容/日期/库存/页面状态可能导致 live-web 漂移；split 可用，但执行结果需单独审查。
pending,Amazon--4,Amazon,"Find the used Nintendo Switch Lite on Amazon then filter by 'Used - Good', tell me the cheapest one that is 'Used - Good'.",product_search,find product matching {product_and_constraints} and report {lowest_price},"[""search"", ""apply_filters"", ""evaluate_constraints"", ""sort_results"", ""extract_product""]","{""query_text"": ""Find the used Nintendo Switch Lite on Amazon then filter by 'Used - Good', tell me the cheapest one that is 'Used - Good'."", ""constraints"": [], ""entities_or_request"": ""Find the used Nintendo Switch Lite on Amazon then filter by 'Used - Good', tell me the cheapest one that is 'Used - Good'.""}","[""retrieve"", ""filter_sort""]",product,False,high,0.84,
pending,Amazon--5,Amazon,Find a Blue iPhone 12 Pro 128gb and add to cart.,product_purchase_prep,find product matching {constraints} and add selected item to cart,"[""search"", ""apply_filters"", ""evaluate_constraints"", ""select_result"", ""add_to_cart""]","{""query_text"": ""Find a Blue iPhone 12 Pro 128gb and add to cart."", ""constraints"": [""12"", ""128gb""], ""entities_or_request"": ""Find a Blue iPhone 12 Pro 128gb and add to cart.""}","[""retrieve"", ""filter_sort"", ""transaction""]",action_confirmation,False,very_high,0.84,动态内容/日期/库存/页面状态可能导致 live-web 漂移；split 可用，但执行结果需单独审查。
