review_status,id,web_name,ques,template_id,template_text,slot_schema,parameters,parameter_evidence,fixed_literals,constraint_signature,route_signature,action_signature,sort_signature,output_signature,confidence,rationale
pending,BBC News--4,BBC News,Find the latest article regarding the economic implications of climate change in Europe as reported by BBC News and summarize the central points.,bbc-news-v4-187,"bbc news > news/business | navigate > search > sort_or_rank > extract > answer | output={""fields"":[""entity"",""summary""],""cardinality"":""single"",""operation"":""summarize""}",[],{},{},"[""BBC News"", ""BBC route=business; find current/latest BBC coverage of {topic} and summarize requested facts; constraints=sort_or_rank+time_or_date; output=summary"", ""news/business"", ""Find the latest article regarding the economic implications of climate change in Europe as reported by BBC News and summarize the central points.""]",[],"[""bbc news"", ""news/business""]","[""navigate"", ""search"", ""sort_or_rank"", ""extract"", ""answer""]","{""key"": ""date"", ""direction"": ""desc""}","{""fields"": [""entity"", ""summary""], ""cardinality"": ""single"", ""operation"": ""summarize""}",0.8,未能可靠识别可替换 typed slot；为避免伪造参数，将任务要求保守地视为固定 literal。
pending,BBC News--5,BBC News,"Find the article ""What is climate change? A really simple guide"" and use it to answer what human activities are causing climate change.",bbc-news-v4-214,"bbc news > news | navigate > search > extract > answer | output={""fields"":[""entity""],""cardinality"":""single"",""operation"":""extract""}","[{""name"": ""quoted_term"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]","{""quoted_term"": ""What is climate change? A really simple guide""}","{""quoted_term"": ""What is climate change? A really simple guide""}","[""BBC News"", ""BBC route=climate-environment; search BBC for coverage of {topic} and report requested facts; constraints=none; output=summary"", ""news""]","[{""name"": ""quoted_term"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]","[""bbc news"", ""news""]","[""navigate"", ""search"", ""extract"", ""answer""]","{""key"": null, ""direction"": null}","{""fields"": [""entity""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.9,仅抽取了能由原文短语直接证明其名称、类型、operator 与具体值的槽；其他要求保守地固定，不作猜测。
pending,BBC News--6,BBC News,Find the top story from BBC News in the technology section for today.,bbc-news-v4-194,"bbc news > news/technology | navigate > search > sort_or_rank > extract > answer | output={""fields"":[],""cardinality"":""single"",""operation"":""extract""}",[],{},{},"[""BBC News"", ""BBC route=technology; find current/latest BBC coverage of {topic} and summarize requested facts; constraints=time_or_date; output=summary"", ""news/technology"", ""Find the top story from BBC News in the technology section for today.""]",[],"[""bbc news"", ""news/technology""]","[""navigate"", ""search"", ""sort_or_rank"", ""extract"", ""answer""]","{""key"": null, ""direction"": null}","{""fields"": [], ""cardinality"": ""single"", ""operation"": ""extract""}",0.8,未能可靠识别可替换 typed slot；为避免伪造参数，将任务要求保守地视为固定 literal。
pending,BBC News--7,BBC News,Find a AI-related story under Technology of Business. What is in the first picture in the story?,bbc-news-v4-192,"bbc news > news/technology | navigate > search > apply_constraints > extract > answer | output={""fields"":[],""cardinality"":""single"",""operation"":""extract""}",[],{},{},"[""BBC News"", ""BBC route=technology; search BBC for coverage of {topic} and report requested facts; constraints=none; output=summary"", ""news/technology"", ""Find a AI-related story under Technology of Business. What is in the first picture in the story?""]",[],"[""bbc news"", ""news/technology""]","[""navigate"", ""search"", ""apply_constraints"", ""extract"", ""answer""]","{""key"": null, ""direction"": null}","{""fields"": [], ""cardinality"": ""single"", ""operation"": ""extract""}",0.8,未能可靠识别可替换 typed slot；为避免伪造参数，将任务要求保守地视为固定 literal。
pending,BBC News--8,BBC News,Get a brief overview of the economic implications of the UK's latest trade deal posted on BBC News and the date when the article was published.,bbc-news-v4-188,"bbc news > news/business | navigate > sort_or_rank > extract > answer | output={""fields"":[""date"",""entity"",""summary""],""cardinality"":""single"",""operation"":""summarize""}",[],{},{},"[""BBC News"", ""BBC route=business; find current/latest BBC coverage of {topic} and summarize requested facts; constraints=sort_or_rank+time_or_date; output=summary"", ""news/business"", ""Get a brief overview of the economic implications of the UK's latest trade deal posted on BBC News and the date when the article was published.""]",[],"[""bbc news"", ""news/business""]","[""navigate"", ""sort_or_rank"", ""extract"", ""answer""]","{""key"": ""date"", ""direction"": ""desc""}","{""fields"": [""date"", ""entity"", ""summary""], ""cardinality"": ""single"", ""operation"": ""summarize""}",0.8,未能可靠识别可替换 typed slot；为避免伪造参数，将任务要求保守地视为固定 literal。
pending,BBC News--9,BBC News,Find out which musician made the headlines in Music News.,bbc-news-v4-174,"bbc news > culture | navigate > search > extract > answer | output={""fields"":[],""cardinality"":""single"",""operation"":""extract""}",[],{},{},"[""BBC News"", ""BBC route=culture; browse BBC {section} and list/summarize requested items; constraints=none; output=summary"", ""culture"", ""Find out which musician made the headlines in Music News.""]",[],"[""bbc news"", ""culture""]","[""navigate"", ""search"", ""extract"", ""answer""]","{""key"": null, ""direction"": null}","{""fields"": [], ""cardinality"": ""single"", ""operation"": ""extract""}",0.8,未能可靠识别可替换 typed slot；为避免伪造参数，将任务要求保守地视为固定 literal。
pending,BBC News--10,BBC News,Identify the main headlines covering the UK's plan to tackle climate change on BBC News.,bbc-news-v4-177,"bbc news > news | navigate > extract > answer | output={""fields"":[],""cardinality"":""single"",""operation"":""extract""}",[],{},{},"[""BBC News"", ""BBC route=climate-environment; search BBC for coverage of {topic} and report requested facts; constraints=none; output=summary"", ""news"", ""Identify the main headlines covering the UK's plan to tackle climate change on BBC News.""]",[],"[""bbc news"", ""news""]","[""navigate"", ""extract"", ""answer""]","{""key"": null, ""direction"": null}","{""fields"": [], ""cardinality"": ""single"", ""operation"": ""extract""}",0.8,未能可靠识别可替换 typed slot；为避免伪造参数，将任务要求保守地视为固定 literal。
pending,BBC News--11,BBC News,Find out how many teams are in the Scottish Premiership of the Football Tournament and when did the Hibernian team's most recent match start?,bbc-news-v4-203,"bbc news > sport | navigate > search > sort_or_rank > extract > answer | output={""fields"":[""count"",""date"",""entity""],""cardinality"":""single"",""operation"":""aggregate_count""}",[],{},{},"[""BBC News"", ""BBC route=sport; find BBC Sport information about {sport_event_or_team} and report requested facts; constraints=count_or_aggregate+rating+sort_or_rank+time_or_date; output=text_or_list"", ""sport"", ""Find out how many teams are in the Scottish Premiership of the Football Tournament and when did the Hibernian team's most recent match start?""]",[],"[""bbc news"", ""sport""]","[""navigate"", ""search"", ""sort_or_rank"", ""extract"", ""answer""]","{""key"": ""date"", ""direction"": ""desc""}","{""fields"": [""count"", ""date"", ""entity""], ""cardinality"": ""single"", ""operation"": ""aggregate_count""}",0.8,未能可靠识别可替换 typed slot；为避免伪造参数，将任务要求保守地视为固定 literal。
pending,BBC News--12,BBC News,"Find a picture in the travel section that contains food, tell me what the food is called and what region it comes from.",bbc-news-v4-211,"bbc news > travel | navigate > search > extract > answer | output={""fields"":[],""cardinality"":""single"",""operation"":""extract""}",[],{},{},"[""BBC News"", ""BBC route=travel; browse BBC {section} and list/summarize requested items; constraints=none; output=list_or_summary"", ""travel"", ""Find a picture in the travel section that contains food, tell me what the food is called and what region it comes from.""]",[],"[""bbc news"", ""travel""]","[""navigate"", ""search"", ""extract"", ""answer""]","{""key"": null, ""direction"": null}","{""fields"": [], ""cardinality"": ""single"", ""operation"": ""extract""}",0.8,未能可靠识别可替换 typed slot；为避免伪造参数，将任务要求保守地视为固定 literal。
pending,BBC News--13,BBC News,Search for recent news related to Trump and summarize the main points.,bbc-news-v4-179,"bbc news > news | navigate > search > extract > answer | output={""fields"":[""summary""],""cardinality"":""single"",""operation"":""summarize""}",[],{},{},"[""BBC News"", ""BBC route=news-other; search BBC for coverage of {topic} and report requested facts; constraints=time_or_date; output=summary"", ""news"", ""Search for recent news related to Trump and summarize the main points.""]",[],"[""bbc news"", ""news""]","[""navigate"", ""search"", ""extract"", ""answer""]","{""key"": null, ""direction"": null}","{""fields"": [""summary""], ""cardinality"": ""single"", ""operation"": ""summarize""}",0.8,未能可靠识别可替换 typed slot；为避免伪造参数，将任务要求保守地视为固定 literal。
pending,BBC News--14,BBC News,"Find a news article on BBC News about the impact of the recent tech industry layoffs on the global economy. Summarize the key points and the name of the author, and provide the date of publication.",bbc-news-v4-178,"bbc news > news | navigate > search > extract > answer | output={""fields"":[""authors"",""date"",""entity"",""summary""],""cardinality"":""single"",""operation"":""summarize""}",[],{},{},"[""BBC News"", ""BBC route=news-other; search BBC for coverage of {topic} and report requested facts; constraints=time_or_date; output=summary"", ""news"", ""Find a news article on BBC News about the impact of the recent tech industry layoffs on the global economy. Summarize the key points and the name of the author, and provide the date of publication.""]",[],"[""bbc news"", ""news""]","[""navigate"", ""search"", ""extract"", ""answer""]","{""key"": null, ""direction"": null}","{""fields"": [""authors"", ""date"", ""entity"", ""summary""], ""cardinality"": ""single"", ""operation"": ""summarize""}",0.8,未能可靠识别可替换 typed slot；为避免伪造参数，将任务要求保守地视为固定 literal。
pending,BBC News--15,BBC News,What does the current headline in Natural Wonders tell about.,bbc-news-v4-209,"bbc news > travel | navigate > extract > answer | output={""fields"":[],""cardinality"":""single"",""operation"":""extract""}",[],{},{},"[""BBC News"", ""BBC route=travel; find current/latest BBC coverage of {topic} and summarize requested facts; constraints=none; output=summary"", ""travel"", ""What does the current headline in Natural Wonders tell about.""]",[],"[""bbc news"", ""travel""]","[""navigate"", ""extract"", ""answer""]","{""key"": null, ""direction"": null}","{""fields"": [], ""cardinality"": ""single"", ""operation"": ""extract""}",0.8,未能可靠识别可替换 typed slot；为避免伪造参数，将任务要求保守地视为固定 literal。
pending,BBC News--16,BBC News,Identify the most recent development or update in Brexit negotiations as reported on BBC News and report the key points and any stated impacts on European economies.,bbc-news-v4-185,"bbc news > news | navigate > sort_or_rank > extract > answer | output={""fields"":[""date""],""cardinality"":""single"",""operation"":""extract""}",[],{},{},"[""BBC News"", ""BBC route=news-other; find current/latest BBC coverage of {topic} and summarize requested facts; constraints=sort_or_rank+time_or_date; output=summary"", ""news"", ""Identify the most recent development or update in Brexit negotiations as reported on BBC News and report the key points and any stated impacts on European economies.""]",[],"[""bbc news"", ""news""]","[""navigate"", ""sort_or_rank"", ""extract"", ""answer""]","{""key"": ""date"", ""direction"": ""desc""}","{""fields"": [""date""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.8,未能可靠识别可替换 typed slot；为避免伪造参数，将任务要求保守地视为固定 literal。
